path,filename,label,eccentricity,contourArea,contourPerimeter,contourCompactness,contourAspectRatio,contourExtent,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,H_mean,S_mean,V_mean,H_STD,S_STD,V_STD,H_skewness,S_skewness,V_skewness,H_kurtosis,S_kurtosis,V_kurtosis
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_14_IMG_0276.jpg,Phrao District_26_June 2023_MHN_14_IMG_0276.jpg,MHN,2.4559370876003737,3382336.0,7826.0,18.10768533936309,2.0348837209302326,0.9988441491325212,9.71362254000868,0.9485182231593683,0.7048780651935804,0.11388357174017899,0.9803178179497045,172.19039916992188,220.12698364257812,240.67562866210938,59.07826398101641,16.097495222831444,9.199032570185985,-2.7075505363399173,0.024787654081238338,-3.4937497393609607,6.821890670340611,-1.896625932592542,46.600040964172955
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_15_IMG_0277.jpg,Phrao District_26_June 2023_MHN_15_IMG_0277.jpg,MHN,2.442775765297112,4114999.0,8672.0,18.275480504369504,2.08974358974359,0.9989471604161447,10.824570042171299,0.8225676873077705,0.7460436845757996,0.13116781083240814,0.9721592563552912,189.6794891357422,227.10377502441406,238.4396514892578,48.59324988898649,13.570970961536313,8.870682923419533,-1.512563193921642,0.19655107929514828,-6.049548843215153,1.2005720584931794,-1.8525802868028818,70.13974427521944
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_15_IMG_0278.jpg,Phrao District_26_June 2023_MHN_15_IMG_0278.jpg,MHN,2.5104813704500777,3599050.0,8198.0,18.67359553215432,2.216470588235294,0.9988621067676894,11.266325571895457,0.859475742502888,0.7318153778044865,0.10542881434992016,0.9673738103079645,179.63540649414062,225.30482482910156,239.02157592773438,46.12017290910827,12.698087145336164,9.966288002054188,-2.3703348514569513,-0.25199896560529955,-4.296247396610865,5.4561355439728185,-1.8314126305642484,43.14969657149706
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_16_IMG_0279.jpg,Phrao District_26_June 2023_MHN_16_IMG_0279.jpg,MHN,2.5977291120816295,3284683.0,7832.0,18.67462522258617,2.2167487684729066,0.9988089156479961,10.325846008746696,1.0136623233852418,0.6880971719635189,0.10093078160292818,0.9707831041471507,166.38677978515625,220.9735107421875,243.17083740234375,53.60729345345,13.534564952953048,9.855253775743382,-3.633398358200145,-0.34655067035021553,-2.7710085839599707,13.320656549989156,-1.7702934986737868,31.603342954801683
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_16_IMG_0280.jpg,Phrao District_26_June 2023_MHN_16_IMG_0280.jpg,MHN,2.4814018115789813,3619840.0,8216.0,18.64796676096181,2.208430913348946,0.9988661540214832,6.852996158328563,0.9481390420751686,0.6913420214426488,0.1007895280483875,0.9829682250450726,173.81507873535156,220.31793212890625,239.7964630126953,53.005438462848836,14.484628654443036,8.285109304991913,-2.5661643530482197,-0.11887978983918894,-1.3864198887340744,6.136686310268825,-1.8645424703269586,15.147738187250468
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_17_IMG_0281.jpg,Phrao District_26_June 2023_MHN_17_IMG_0281.jpg,MHN,2.4638177234279905,3123274.0,7622.0,18.600636383487327,2.193467336683417,0.9987809737244194,9.080070045174956,1.0140106269223423,0.6769976018794498,0.09454864915679695,0.9688443552000527,172.46957397460938,221.77406311035156,241.24363708496094,46.737287509462334,12.2776249722098,8.91352571395553,-3.5215017678941845,-0.3892588561651925,-3.129920659603379,13.32448128179755,-1.6997650809317162,40.134115324833324
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_17_IMG_0282.jpg,Phrao District_26_June 2023_MHN_17_IMG_0282.jpg,MHN,2.500838834937078,3397120.0,7868.0,18.222913526752073,2.072599531615925,0.998843006067235,8.448198799740526,0.9226834630911227,0.7019346733260139,0.09855102775913006,0.9723290543609754,179.51657104492188,223.29916381835938,239.61734008789062,45.14980389013388,12.22210543896667,9.371045434434867,-2.6554966257886163,-0.23678716209920284,-2.5302374327114383,6.934666253513701,-1.797564429361963,27.0837840474181
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_18_IMG_0283.jpg,Phrao District_26_June 2023_MHN_18_IMG_0283.jpg,MHN,2.544885977305618,3458473.0,8012.0,18.560834217875925,2.1809523809523808,0.9988427369977588,6.578795039768381,0.8126776510236471,0.7224435645387197,0.11255548088928694,0.9798169615762802,192.8255615234375,227.5868377685547,233.71263122558594,41.62263034237847,11.476945278361272,8.073126347118034,-1.3436583605501748,0.040497883857500486,-2.9453829319123774,0.4979263952889883,-1.8298796049839254,26.2293164137113
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_18_IMG_0284.jpg,Phrao District_26_June 2023_MHN_18_IMG_0284.jpg,MHN,2.482564959815978,3484600.0,7940.0,18.092062216610227,2.0297482837528604,0.9988617115718729,11.265668598015218,0.9500136215638268,0.7085195557147107,0.10490508884841918,0.971778729499803,186.4083709716797,225.52737426757812,233.7363739013672,44.75770438895967,12.951685927857962,9.689913015285784,-1.7575981310704683,-0.08664963378659786,-3.9408852170102726,2.0002175059873286,-1.8848562242831493,33.036280874125886
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_19_IMG_0285.jpg,Phrao District_26_June 2023_MHN_19_IMG_0285.jpg,MHN,2.3566865886984747,2783410.0,7058.0,17.897242590922644,1.964735516372796,0.9987333778265768,11.542016351883941,1.0608796496539856,0.6861286771879607,0.10955315998972605,0.976111887793016,183.25454711914062,225.11671447753906,234.6213836669922,50.72913757041849,14.66766875678845,8.774876044653704,-2.5104604182783,0.0988919465480673,-3.5952021719717653,5.763032037115151,-1.8155602221632463,31.462817416647887
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_19_IMG_0286.jpg,Phrao District_26_June 2023_MHN_19_IMG_0286.jpg,MHN,2.3104635299464005,2640370.0,6902.0,18.042018353488338,2.013089005235602,0.9986943145189048,10.946157652705766,1.0437948895857436,0.6848441617482135,0.10259932144799307,0.9792288626493467,177.01409912109375,223.60086059570312,232.57540893554688,51.14231060505797,14.796560120437526,10.252398943559914,-2.7685145467283623,-0.10841657408459358,-2.753370157722856,7.694985800718685,-1.8330926892706225,13.962032300034238
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_1_IMG_0249.jpg,Phrao District_26_June 2023_MHN_1_IMG_0249.jpg,MHN,2.705409661644699,3396271.0,8000.0,18.844197062013013,2.269607843137255,0.9988233294277634,6.630229148644781,0.7977073421280313,0.7307999069482342,0.1158790769681634,0.9754685682502604,196.42555236816406,228.12936401367188,235.69374084472656,38.51707075485484,10.850892631898905,7.036079149462821,-1.1578615181011866,0.0007368239541251311,-3.5922227573371814,0.3171295397657996,-1.8587950918369252,36.0203524295858
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_1_IMG_0250.jpg,Phrao District_26_June 2023_MHN_1_IMG_0250.jpg,MHN,2.784359079508375,3644032.0,8144.0,18.200920299272894,2.0654627539503387,0.9988835299422577,9.299593801062123,0.9319792417579817,0.7130679561100817,0.11588372179303644,0.9781622075939872,194.47193908691406,227.0541229248047,231.00660705566406,41.623892627208015,12.559015366399976,11.027911849914766,-1.146270679728929,0.018769524305791138,-1.6689432936644522,0.5827298748564966,-1.9031998550261324,6.68726117000246
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_20_IMG_0287.jpg,Phrao District_26_June 2023_MHN_20_IMG_0287.jpg,MHN,2.4685026338170895,3140605.0,7556.0,18.17902474204811,2.058252427184466,0.9987981747776353,12.032323445309501,1.0296646422049278,0.6947132070559288,0.1225080053332342,0.9778990795262115,187.01307678222656,225.3296661376953,229.4989013671875,49.294928614224155,14.215861100691281,11.243229788551073,-1.5382689494695945,0.1437047248333825,-2.87707014306026,1.5981860752165833,-1.8431525545897234,22.576599473492944
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_20_IMG_0288.jpg,Phrao District_26_June 2023_MHN_20_IMG_0288.jpg,MHN,2.3493005932502595,2929108.0,7208.0,17.737571984372035,1.910411622276029,0.9987707627715361,10.756487018214191,0.9255533628892787,0.7064603051612625,0.10590314205830118,0.9710427120276012,190.86366271972656,225.25575256347656,230.46951293945312,40.46752547513819,12.254910683695856,9.924506822802732,-1.4449244659996958,-0.04191158975803217,-3.3336163172542532,0.96304605710744,-1.8734554272380448,24.740546684911656
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_21_IMG_0289.jpg,Phrao District_26_June 2023_MHN_21_IMG_0289.jpg,MHN,2.5374670547945946,2841328.0,7358.0,19.054528023515765,2.3342391304347827,0.9987065062734446,15.872128057718273,1.1186461036620612,0.6868989918619496,0.10565179074094828,0.973754222860627,182.15223693847656,223.70631408691406,228.9246368408203,50.38422351115086,15.582005508887214,12.21554314569397,-1.659732964912572,0.04819349111619409,-3.6830221730709884,1.5890171265709636,-1.8284161376092243,27.647943658671352
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_21_IMG_0290.jpg,Phrao District_26_June 2023_MHN_21_IMG_0290.jpg,MHN,2.462338397820364,3147142.0,7586.0,18.28560516176264,2.0929095354523226,0.9987959133413056,13.473313088715958,1.063852184256062,0.6962487219613221,0.11229535890209058,0.9735563417306854,185.4306182861328,224.2959747314453,229.56155395507812,47.9268222772824,14.011442673372816,11.278353546419623,-1.5443913226282995,0.05412831197431438,-2.9335507588168586,1.2783565112506157,-1.872290531367949,19.212245421781084
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_22_IMG_0291.jpg,Phrao District_26_June 2023_MHN_22_IMG_0291.jpg,MHN,2.677518689656585,3399940.0,8006.0,18.85210797837609,2.2720588235294117,0.9988237174289589,12.874302461793636,1.143336096693589,0.6642984878285065,0.10024868319687595,0.9774088430534066,180.81996154785156,223.227783203125,227.6124267578125,49.027880265292005,14.837352472277285,11.626723058607254,-1.5808445222111434,-0.07288085560378552,-2.4526680416491464,1.8015780895995297,-1.8168882480513935,18.711483427087263
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_22_IMG_0292.jpg,Phrao District_26_June 2023_MHN_22_IMG_0292.jpg,MHN,2.7378072209291533,3912223.0,8432.0,18.173458926037704,2.0565217391304347,0.9989232568352892,11.035080227556744,1.0106746804113862,0.690972669893714,0.09881068787039264,0.9750782848243522,192.0362091064453,225.33349609375,229.10519409179688,41.899541526544844,13.01760207200477,11.4416581676295,-0.774123271958202,-0.020822364407897614,-2.19338835401906,-0.15586173760286748,-1.8942865868675738,12.24215595077322
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_23_IMG_0293.jpg,Phrao District_26_June 2023_MHN_23_IMG_0293.jpg,MHN,2.5933201547915186,3388840.0,7958.0,18.687740937902056,2.220873786407767,0.9988269345264411,13.362189737721149,1.1085291864907831,0.6840663467275891,0.11056559132386547,0.976739787533346,184.68092346191406,224.2373809814453,227.83383178710938,50.187367864500125,14.624428274112155,11.475936544365698,-1.2877001528909973,0.1309283921170549,-2.2579065386381494,0.9120378255407386,-1.7816764052081042,17.269075282103746
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_23_IMG_0294.jpg,Phrao District_26_June 2023_MHN_23_IMG_0294.jpg,MHN,2.5302789352216415,3492712.0,7934.0,18.022773134458266,2.006818181818182,0.9988652092842353,9.17137328491452,0.9615556666907037,0.6985483926883168,0.1038703965071463,0.9842731594779652,183.31356811523438,222.1909942626953,225.8618621826172,49.38608276763649,14.6914464054893,12.155991696680445,-1.3832694475467093,0.11214697022185557,-1.3713929774036284,1.3896651613630127,-1.8201154058150057,4.705556472388188
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_24_IMG_0297.jpg,Phrao District_26_June 2023_MHN_24_IMG_0297.jpg,MHN,2.357223698295368,2974348.0,7322.0,18.02468440142176,2.0073891625615765,0.9987703197773009,5.634181459654961,0.8624631602028097,0.708728003988025,0.10396721894235623,0.9763346562399965,181.31991577148438,225.69097900390625,242.364013671875,43.46335305949715,10.808201781542373,7.721147632034532,-3.8868235717132698,-0.28374560422045186,-2.034203011177773,15.756689084148157,-1.8010037976947177,24.481420974879708
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_24_IMG_0299.jpg,Phrao District_26_June 2023_MHN_24_IMG_0299.jpg,MHN,2.4750784084699906,2836930.0,7154.0,18.04052831758274,2.0126262626262625,0.998740366159856,9.706230010693023,0.9391728391724392,0.7065015468553564,0.10359658783957379,0.975607944033062,169.85630798339844,221.40798950195312,242.7699737548828,54.01997088880934,14.36370521405204,10.16282791366466,-4.072515374793531,-0.21242923399094996,-3.5482460915603147,16.95421026213228,-1.802857666768859,43.424097994486075
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_25_IMG_0300.jpg,Phrao District_26_June 2023_MHN_25_IMG_0300.jpg,MHN,2.481221559333936,3416320.0,7898.0,18.258946468714875,2.0843091334894615,0.9988451204144702,7.644517658472737,0.8452898374423343,0.7210248297208902,0.10796837270356498,0.9743053222065549,179.13287353515625,224.9183349609375,243.23568725585938,48.642395977351164,12.429011639431096,8.551452704840775,-3.2942827154627095,-0.15871419101630235,-2.2927049033918645,10.399784918026898,-1.8428322606813596,26.566391663270775
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_25_IMG_0301.jpg,Phrao District_26_June 2023_MHN_25_IMG_0301.jpg,MHN,2.6039771689755105,3310384.0,7838.0,18.55804160484101,2.1800486618004866,0.9988172479048392,5.796553038494829,0.8344734897635546,0.7163385389569498,0.10942613254628974,0.9683989759424708,183.5438995361328,226.43252563476562,243.3314208984375,40.86528094658312,9.594325445541134,7.893870714424428,-3.124124141996529,-0.32932432874269746,-0.992549229399422,10.21321881658183,-1.7614585687318858,9.507708061070389
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_26_IMG_0302.jpg,Phrao District_26_June 2023_MHN_26_IMG_0302.jpg,MHN,2.6885122015944853,4175155.0,8888.0,18.920625461809202,2.2933333333333334,0.9989365011005837,10.113340932574054,0.8124149966359132,0.7403723020379731,0.11184056087696605,0.9660341444325259,191.6862030029297,226.06729125976562,236.13565063476562,39.66504150573913,12.005177490711302,9.593840710025896,-0.9638885513508919,-0.10447385176525982,-3.614191551597048,-0.38089285490253255,-1.8891041786412968,31.202484339261254
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_26_IMG_0303.jpg,Phrao District_26_June 2023_MHN_26_IMG_0303.jpg,MHN,2.5373976413907537,3699430.0,8318.0,18.70264446144406,2.2255813953488373,0.9988767655167013,10.239906511317797,0.8523150801374509,0.7299331481344447,0.11201543321882315,0.9727688491729896,188.99993896484375,224.67294311523438,232.99717712402344,41.165305749559145,13.14050531696987,8.920806427634153,-1.2020253907168712,-0.15253607613937004,-3.6335116008641557,0.08539438811004718,-1.8256608651711468,26.307775018974
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_27_IMG_0304.jpg,Phrao District_26_June 2023_MHN_27_IMG_0304.jpg,MHN,2.3616387913661243,3283888.0,7802.0,18.536321579785913,2.1731707317073172,0.9988131845403752,11.176122149533871,0.89626290068724,0.721195022022542,0.10811702410214777,0.9669804770221522,179.1685028076172,225.93499755859375,242.60256958007812,49.3581069399541,13.154248642496722,9.836640636543178,-2.5758900647502707,-0.14342551840658174,-4.332271223629496,6.021406616229546,-1.8640980135531382,44.78388707438024
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_27_IMG_0305.jpg,Phrao District_26_June 2023_MHN_27_IMG_0305.jpg,MHN,2.464818663912437,3523750.0,8138.0,18.79447860943597,2.2541966426858515,0.9988463130205055,13.37554346585451,0.9631845474096548,0.7162481148775098,0.11536790581988951,0.9633577335987099,181.9343719482422,226.21969604492188,241.87875366210938,48.94998804449583,13.626878418577604,10.262751822017023,-2.291652100145085,-0.06786615024779616,-3.407095311506379,4.191141307062917,-1.8791274845623915,31.476872634417745
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_28_IMG_0306.jpg,Phrao District_26_June 2023_MHN_28_IMG_0306.jpg,MHN,2.4811402437941714,2865382.0,7274.0,18.465627270639658,2.1506493506493505,0.9987319711957393,15.325667351499483,1.1532426530661386,0.672319069241305,0.0962645199905786,0.9746397777970365,177.4650115966797,221.67303466796875,227.3839111328125,52.13741979990222,15.408887179834514,11.221557467134247,-2.0888261156918393,-0.025844326166912842,-2.876090806209312,3.3751750220655694,-1.878269871137534,23.80408234743881
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_28_IMG_0307.jpg,Phrao District_26_June 2023_MHN_28_IMG_0307.jpg,MHN,2.5039659229499382,3054814.0,7382.0,17.838704418665095,1.944976076555024,0.9987928746911073,15.272018784842427,1.1382380875144262,0.6801635677880933,0.11040619694897998,0.9748641166842925,184.7440948486328,224.10098266601562,228.87338256835938,49.856794925295624,15.390789426811804,12.329274374431703,-1.8173769980346526,0.11701995261290707,-2.7202567159865807,2.1175726814879523,-1.8074133839865838,16.538614705514888
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_29_IMG_0308.jpg,Phrao District_26_June 2023_MHN_29_IMG_0308.jpg,MHN,2.493855433504358,3257482.0,7766.0,18.514532390355495,2.1662591687041566,0.9988090879711139,10.032187244689574,0.9291951262735529,0.7153524534323037,0.12344399239832007,0.9743207026703959,183.6842041015625,226.18357849121094,242.38438415527344,54.74332701376047,13.929831199723989,9.878919362525016,-2.1777885683011893,0.20782169964137884,-4.5315801643768525,3.8372630042409224,-1.844117751277283,58.1055356314433
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_29_IMG_0309.jpg,Phrao District_26_June 2023_MHN_29_IMG_0309.jpg,MHN,2.4419172394906403,2971396.0,7394.0,18.399175337114272,2.1294416243654823,0.9987570140640935,4.998459666955021,0.8097456206747433,0.7171104847951,0.11243146200959943,0.9837923940552276,183.9701385498047,225.51080322265625,241.09852600097656,49.368540135836874,12.252518594299765,7.178530002254421,-2.6355054037975685,0.05351467634407548,-0.6881456278383487,6.44073471094773,-1.8699759138745284,5.464207954164298
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_2_IMG_0251.jpg,Phrao District_26_June 2023_MHN_2_IMG_0251.jpg,MHN,2.2701571659158977,2934082.0,7286.0,18.09281267531037,2.029925187032419,0.9987595847944976,7.7250903348471915,0.7886547992358732,0.7350311758848266,0.11371001706485423,0.967950561919841,188.01016235351562,227.63375854492188,241.84588623046875,41.64612732466502,10.824206395892455,9.044894208929609,-2.6417029036587842,-0.11978983867340146,-2.9460112305811887,6.30540294206487,-1.8276567414380787,32.43253540704355
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_2_IMG_0252.jpg,Phrao District_26_June 2023_MHN_2_IMG_0252.jpg,MHN,2.2889409903527285,3040660.0,7286.0,17.45864253155565,1.8125,0.9988030104746438,5.112260413663023,0.7451660569252235,0.739123016973226,0.11380284786718126,0.977288159238137,188.10618591308594,228.057373046875,241.79248046875,42.399826663472105,10.251893610026627,8.339383343533248,-3.276086022174803,-0.0904458594972209,-1.7347126703630669,10.184871675743874,-1.8799734755465787,16.40979348357225
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_30_IMG_0310.jpg,Phrao District_26_June 2023_MHN_30_IMG_0310.jpg,MHN,2.4729330407707133,3549352.0,8234.0,19.10172786469192,2.348780487804878,0.9988411327519298,13.390007058583318,1.0032726595540256,0.7063907157305689,0.11104807280938173,0.9678747770485474,185.4833221435547,225.3585205078125,236.1743927001953,46.96480488745026,14.097359247479973,9.635414624895503,-1.4562947799945976,0.021241311485103113,-5.842206424043362,1.0038744700593147,-1.7831042192990418,61.55877356083022
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_30_IMG_0311.jpg,Phrao District_26_June 2023_MHN_30_IMG_0311.jpg,MHN,2.49191969472045,3322000.0,7916.0,18.863051173991572,2.2754342431761785,0.9988096666254755,14.620706113634224,1.1918205287629846,0.658978114970222,0.09664242376251046,0.972332028241524,179.96876525878906,223.00477600097656,229.75132751464844,46.934462783008165,14.789137563107943,11.787789071702798,-1.560715295404056,-0.20107153219250615,-3.5887157348971295,1.3661565217032816,-1.8084906398214557,24.962179563343643
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_3_IMG_0253.jpg,Phrao District_26_June 2023_MHN_3_IMG_0253.jpg,MHN,2.3854030604684606,2912371.0,7256.0,18.077894608894265,2.025,0.99875548696845,14.039291002859496,0.9576431390570983,0.7115808813053407,0.10564765198112759,0.9677488107780381,186.4901885986328,225.4071044921875,231.78244018554688,45.16301712026129,13.414868098436763,9.520044989091312,-1.736420987457601,-0.03845962214281822,-4.6485953411692185,2.2331413149810118,-1.8623181344910975,49.0511240489543
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_3_IMG_0254.jpg,Phrao District_26_June 2023_MHN_3_IMG_0254.jpg,MHN,2.4268213212159226,3095140.0,7514.0,18.24156451727547,2.078624078624079,0.9987873108440485,19.5829381878365,1.136376468786053,0.6845847689522909,0.10197738460743308,0.968042591872268,178.30722045898438,221.39881896972656,228.8621826171875,50.884981856433235,16.01135188258346,12.217014813327879,-1.8401766147530376,-0.04540797588396609,-3.704653118912555,2.740625102423431,-1.8709045550810144,27.158097162644403
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_4_IMG_0255.jpg,Phrao District_26_June 2023_MHN_4_IMG_0255.jpg,MHN,2.3461077480386376,2822350.0,7154.0,18.133724024305987,2.0433673469387754,0.9987338672464409,7.701966566344714,0.9769350580305705,0.6873253072804759,0.10418810678270642,0.9827943869233814,187.1133575439453,225.42678833007812,229.96095275878906,46.52302176074979,12.70858244595261,9.447133850206493,-1.7174162897424687,0.027132520557268044,-1.3372496604354565,1.6056315608481952,-1.8595444064829154,8.774543439918657
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_4_IMG_0256.jpg,Phrao District_26_June 2023_MHN_4_IMG_0256.jpg,MHN,2.4403021466186376,3258928.0,7502.0,17.26948370752591,1.743421052631579,0.998850025132713,10.02021756956463,0.9805867785226892,0.7003515887387244,0.10854171388502343,0.9795295341698842,186.34390258789062,225.89784240722656,231.8243865966797,49.36023672984948,13.605882614932327,10.532139493027435,-1.8935194426581552,0.11473797224461789,-3.196389484810227,2.485962105752459,-1.8644962874599136,23.14498261717908
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_5_IMG_0257.jpg,Phrao District_26_June 2023_MHN_5_IMG_0257.jpg,MHN,2.4615399090369805,3747616.0,8300.0,18.38235294117647,2.124153498871332,0.9988935880079973,9.36851992022303,0.843814278162248,0.7293872849005332,0.11450556349121084,0.9671874402440699,192.68968200683594,226.73277282714844,236.33912658691406,38.420479841177034,11.51814434213356,9.64154130414151,-1.1132523876379141,-0.11984730333224096,-2.83701415545975,-0.16466933978431886,-1.837622378832302,21.39882269989535
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_5_IMG_0258.jpg,Phrao District_26_June 2023_MHN_5_IMG_0258.jpg,MHN,2.4014112836121795,3669328.0,8132.0,18.022216602059014,2.0066518847006654,0.9988928498024308,9.651356764826069,0.9376951322808573,0.7034302347318367,0.10336213750309016,0.9721710301127261,186.35585021972656,225.0114288330078,231.99623107910156,42.22147977207978,12.183676057623135,8.18824549797509,-1.4132084311366397,-0.17271368897138856,-3.0331358340481835,0.7685496340431102,-1.8126525338344304,22.855748401793218
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_6_IMG_0259.jpg,Phrao District_26_June 2023_MHN_6_IMG_0259.jpg,MHN,2.353300260454775,3572905.0,8108.0,18.39949956687905,2.1296296296296298,0.9988663557881553,8.336370866974287,0.8468872549019651,0.7249439781938141,0.11605021388029223,0.9732212526076471,186.37786865234375,227.37533569335938,239.36727905273438,45.85882706705785,12.021530858082924,7.960883442147221,-1.9494573047864971,-0.035178664867871454,-4.5865867821202935,2.7878610667676353,-1.8507459822888224,46.216438598898556
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_6_IMG_0260.jpg,Phrao District_26_June 2023_MHN_6_IMG_0260.jpg,MHN,2.4880357403412487,3445354.0,8042.0,18.77129723099571,2.2469733656174333,0.9988339920031913,11.870308490124025,0.9402932315695939,0.7132513074643742,0.10488286145704158,0.9670225313044107,180.07028198242188,224.8426055908203,237.95176696777344,46.250539791958374,13.324616398632202,8.74652600485239,-2.166768585735988,-0.20721048089960858,-4.832673698572731,3.699572127920776,-1.818896714519465,47.52487958244105
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_7_IMG_0261.jpg,Phrao District_26_June 2023_MHN_7_IMG_0261.jpg,MHN,2.482179648889003,3548248.0,8012.0,18.09122248501232,2.0294784580498866,0.9988719841340219,7.129139063100745,0.7744433631295675,0.7388761248124144,0.11884998334837119,0.9716874163043734,188.1242218017578,228.73150634765625,241.856689453125,43.50703035047653,11.013070117126507,8.181052920136642,-2.4339550172439925,-0.08353827068307798,-2.4780780920793224,5.309424634277608,-1.8843886533991923,26.251971861160563
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_7_IMG_0262.jpg,Phrao District_26_June 2023_MHN_7_IMG_0262.jpg,MHN,2.3940688981092784,3301120.0,7718.0,18.044640606824352,2.0140515222482436,0.9988320655495646,5.457213601739736,0.6817538326605166,0.7650352904418767,0.12395916922713707,0.9724084608043726,192.40061950683594,228.78939819335938,242.06658935546875,37.58546550230567,9.87231507230458,8.796284709786791,-2.278650536088003,-0.18323364925333105,-2.3636281823939402,3.8741995449388433,-1.878860475821722,20.539965488954035
D:\ProjectMango\output\mango\augmentation-enhancement\MHN\Phrao District_26_June 2023_MHN_8_IMG_0263.jpg,Phrao District_26_June 2023_MHN_8_IMG_0263.jpg,MHN,2.419907363935398,3677344.0,8120.0,17.92989723017482,1.975824175824176,0.9988968885520609,8.631562575091358,0.9590144565792056,0.6978156617637549,0.10932889638905526,0.9751623993338034,176.89649963378906,223.23721313476562,242.0011444091797,51.557216963757725,13.392966656278784,8.551946366418695,-2.9828254811217696,-0.09847139478106887,-3.0422679287382435,8.458573852928657,-1.8423576893655071,42.35341079781049
